,type_avion,consommation_carburant
0,A320,0.6545392196769938
1,A320,0.8293123306297621
2,A319,0.7094784492237857
3,A319,0.8359699136152247
6,B738,0.6369728063437246
7,B738,0.6719519609546623
10,A320,0.6367392814048687
11,A320,0.7791420822319403
12,A320,0.6792224261538521
13,A320,0.6958510267320344
16,A319,0.5982621916891987
17,A319,0.688812193165979
18,A319,0.9244198280072335
19,A319,0.76842953620995
20,A319,0.8549095063702326
21,A319,0.8088882673045518
23,A320,0.7398669525926482
24,A320,0.5013400510512573
25,A320,0.7546087361832103
26,A320,0.68685755951604
27,A320,2.245816343414195
32,A321,0.9515713782782904
33,A321,0.8124962692601095
34,A321,0.9078084724111489
35,A321,0.832707123277892
36,A321,0.9942224627951503
37,A321,0.8782983618890754
38,A321,0.9497812339240796
39,A321,0.8570951199741313
40,A321,0.9464194830750444
41,A321,0.8846404719573837
42,A319,0.7371041694844785
43,A319,0.6905469066185252
44,A319,0.8740016509860837
45,A319,0.7418538492193154
49,A321,0.8163316555045079
50,A321,0.8746078968195953
51,A321,0.9109572964137638
52,A321,0.8919462324619933
53,A321,0.9820711934490015
71,A320,0.6260721391957749
72,A320,0.7798680453418194
73,A320,0.7194295818088883
74,A320,0.7100646014128625
75,A320,0.7040212353209436
76,A320,0.71285762721185
77,A320,0.7108893453364901
78,A320,0.7414482924354082
79,A320,0.6811787260765643
80,A320,0.6766241060698571
81,A320,0.6650336288963129
82,A320,0.7878502056026742
83,A320,0.6696082024490982
86,A320,0.691870494083697
87,A320,0.6968943011549042
99,A319,0.7073349634668994
100,A319,0.9866249566750164
101,A319,0.5385085573480487
102,A319,0.6336428342678223
105,A320,0.5561848853115589
106,A320,0.5509478210359905
107,A320,0.8547758528932413
108,B752,1.2988253320553997
109,B752,1.3775732169725008
112,A320,0.7518142646507412
113,A320,0.5964051619887898
114,A320,0.5839943403713284
116,A319,0.8106516387518572
117,A319,0.7130237670434012
118,A319,0.711615489645369
119,A319,0.6880660514494797
120,A319,0.7827707219965687
121,A319,0.7783073001152186
122,A320,0.5275648260011846
123,A320,0.6465068123349942
124,A319,0.727381424961985
125,A319,0.769633683037027
126,A319,0.9382565957207036
127,A319,0.9391022070927301
128,A319,0.7435490201313676
129,A319,0.7417045563709181
130,A319,0.808378925157198
131,A319,0.6993334396548869
132,A320,0.5736031883552374
133,A320,0.5586461453100411
134,A320,0.5833801582625633
135,A320,0.5349216359391977
136,A320,0.6757250953630479
137,A320,0.788580150782689
138,A320,0.5512373758755835
139,A320,0.5824794697440583
140,A320,0.6907049368303952
141,A320,0.7202644984064447
142,A319,0.7665005522317572
143,A319,0.8203550223392524
144,A319,0.7952808842914062
145,A320,0.8048869765887651
148,B737,2.4171494381968492
149,B737,0.6219855185594386
150,B737,1.0959106869624529
151,E190,0.5733383576891224
152,E190,0.5400742395964483
153,E190,0.46355170925984857
154,E190,0.41874818218709486
155,E190,0.5980999552621098
156,E190,0.5236425762409275
157,B738,0.7584452205562264
158,B738,0.87110936590301
159,B738,0.6908127497452676
160,B738,0.6118414372242843
161,B738,0.7686482039506104
162,B738,0.9056403155764114
163,A320,0.7880254673426116
164,A320,0.669455311512918
165,B738,0.7896450400096113
166,B738,0.9125137938475497
167,B738,0.6825280876592971
168,B738,0.805796119123669
169,B738,0.950148792503382
172,B738,0.6213572268260055
173,B738,0.66407218513549
174,B738,0.9339589597320329
175,B738,0.659045541916944
176,B738,0.7553116769457843
177,B738,0.6240169955096002
178,B738,0.6795082833932883
179,B738,0.7304464971987537
180,B738,0.9244209185975891
181,B738,0.7136020020724418
